municipal_code,city_name,mesh_code,north_latitude,south_latitude,west_longitude,east_longitude,remarks
30201,和歌山市,51343739,34.28333333333333,34.275,134.9875,135.0,
30201,和歌山市,51351183,34.15833333333333,34.15,135.1625,135.17499999999998,
30201,和歌山市,51351184,34.15833333333333,34.15,135.175,135.1875,
30201,和歌山市,51351185,34.15833333333333,34.15,135.1875,135.2,
30201,和歌山市,51351194,34.166666666666664,34.15833333333333,135.175,135.1875,
30201,和歌山市,51351195,34.166666666666664,34.15833333333333,135.1875,135.2,
30201,和歌山市,51351196,34.166666666666664,34.15833333333333,135.2,135.21249999999998,
30201,和歌山市,51352069,34.225,34.21666666666667,135.1125,135.125,
30201,和歌山市,51352078,34.233333333333334,34.225,135.1,135.11249999999998,
30201,和歌山市,51352079,34.233333333333334,34.225,135.1125,135.125,
30201,和歌山市,51352088,34.24166666666667,34.233333333333334,135.1,135.11249999999998,
30201,和歌山市,51352089,34.24166666666667,34.233333333333334,135.1125,135.125,
30201,和歌山市,51352098,34.25,34.24166666666667,135.1,135.11249999999998,
30201,和歌山市,51352099,34.25,34.24166666666667,135.1125,135.125,
30201,和歌山市,51352104,34.175,34.166666666666664,135.175,135.1875,
30201,和歌山市,51352105,34.175,34.166666666666664,135.1875,135.2,
30201,和歌山市,51352106,34.175,34.166666666666664,135.2,135.21249999999998,
30201,和歌山市,51352107,34.175,34.166666666666664,135.2125,135.225,
30201,和歌山市,51352108,34.175,34.166666666666664,135.225,135.23749999999998,
30201,和歌山市,51352111,34.18333333333333,34.175,135.1375,135.14999999999998,
30201,和歌山市,51352112,34.18333333333333,34.175,135.15,135.1625,
30201,和歌山市,51352113,34.18333333333333,34.175,135.1625,135.17499999999998,
30201,和歌山市,51352114,34.18333333333333,34.175,135.175,135.1875,
30201,和歌山市,51352115,34.18333333333333,34.175,135.1875,135.2,
30201,和歌山市,51352116,34.18333333333333,34.175,135.2,135.21249999999998,
30201,和歌山市,51352117,34.18333333333333,34.175,135.2125,135.225,
30201,和歌山市,51352118,34.18333333333333,34.175,135.225,135.23749999999998,
30201,和歌山市,51352119,34.18333333333333,34.175,135.2375,135.25,
30201,和歌山市,51352120,34.19166666666666,34.18333333333333,135.125,135.1375,
30201,和歌山市,51352121,34.19166666666666,34.18333333333333,135.1375,135.14999999999998,
30201,和歌山市,51352122,34.19166666666666,34.18333333333333,135.15,135.1625,
30201,和歌山市,51352123,34.19166666666666,34.18333333333333,135.1625,135.17499999999998,
30201,和歌山市,51352124,34.19166666666666,34.18333333333333,135.175,135.1875,
30201,和歌山市,51352125,34.19166666666666,34.18333333333333,135.1875,135.2,
30201,和歌山市,51352126,34.19166666666666,34.18333333333333,135.2,135.21249999999998,
30201,和歌山市,51352127,34.19166666666666,34.18333333333333,135.2125,135.225,
30201,和歌山市,51352128,34.19166666666666,34.18333333333333,135.225,135.23749999999998,
30201,和歌山市,51352129,34.19166666666666,34.18333333333333,135.2375,135.25,
30201,和歌山市,51352130,34.2,34.19166666666667,135.125,135.1375,
30201,和歌山市,51352131,34.2,34.19166666666667,135.1375,135.14999999999998,
30201,和歌山市,51352132,34.2,34.19166666666667,135.15,135.1625,
30201,和歌山市,51352133,34.2,34.19166666666667,135.1625,135.17499999999998,
30201,和歌山市,51352134,34.2,34.19166666666667,135.175,135.1875,
30201,和歌山市,51352135,34.2,34.19166666666667,135.1875,135.2,
30201,和歌山市,51352136,34.2,34.19166666666667,135.2,135.21249999999998,
30201,和歌山市,51352137,34.2,34.19166666666667,135.2125,135.225,
30201,和歌山市,51352138,34.2,34.19166666666667,135.225,135.23749999999998,
30201,和歌山市,51352139,34.2,34.19166666666667,135.2375,135.25,
30201,和歌山市,51352140,34.208333333333336,34.2,135.125,135.1375,
30201,和歌山市,51352141,34.208333333333336,34.2,135.1375,135.14999999999998,
30201,和歌山市,51352142,34.208333333333336,34.2,135.15,135.1625,
30201,和歌山市,51352143,34.208333333333336,34.2,135.1625,135.17499999999998,
30201,和歌山市,51352144,34.208333333333336,34.2,135.175,135.1875,
30201,和歌山市,51352145,34.208333333333336,34.2,135.1875,135.2,
30201,和歌山市,51352146,34.208333333333336,34.2,135.2,135.21249999999998,
30201,和歌山市,51352147,34.208333333333336,34.2,135.2125,135.225,
30201,和歌山市,51352148,34.208333333333336,34.2,135.225,135.23749999999998,
30201,和歌山市,51352149,34.208333333333336,34.2,135.2375,135.25,
30201,和歌山市,51352151,34.21666666666667,34.208333333333336,135.1375,135.14999999999998,
30201,和歌山市,51352152,34.21666666666667,34.208333333333336,135.15,135.1625,
30201,和歌山市,51352153,34.21666666666667,34.208333333333336,135.1625,135.17499999999998,
30201,和歌山市,51352154,34.21666666666667,34.208333333333336,135.175,135.1875,
30201,和歌山市,51352155,34.21666666666667,34.208333333333336,135.1875,135.2,
30201,和歌山市,51352156,34.21666666666667,34.208333333333336,135.2,135.21249999999998,
30201,和歌山市,51352157,34.21666666666667,34.208333333333336,135.2125,135.225,
30201,和歌山市,51352158,34.21666666666667,34.208333333333336,135.225,135.23749999999998,
30201,和歌山市,51352159,34.21666666666667,34.208333333333336,135.2375,135.25,
30201,和歌山市,51352160,34.225,34.21666666666667,135.125,135.1375,
30201,和歌山市,51352161,34.225,34.21666666666667,135.1375,135.14999999999998,
30201,和歌山市,51352162,34.225,34.21666666666667,135.15,135.1625,
30201,和歌山市,51352163,34.225,34.21666666666667,135.1625,135.17499999999998,
30201,和歌山市,51352164,34.225,34.21666666666667,135.175,135.1875,
30201,和歌山市,51352165,34.225,34.21666666666667,135.1875,135.2,
30201,和歌山市,51352166,34.225,34.21666666666667,135.2,135.21249999999998,
30201,和歌山市,51352167,34.225,34.21666666666667,135.2125,135.225,
30201,和歌山市,51352168,34.225,34.21666666666667,135.225,135.23749999999998,
30201,和歌山市,51352169,34.225,34.21666666666667,135.2375,135.25,
30201,和歌山市,51352170,34.233333333333334,34.225,135.125,135.1375,
30201,和歌山市,51352171,34.233333333333334,34.225,135.1375,135.14999999999998,
30201,和歌山市,51352172,34.233333333333334,34.225,135.15,135.1625,
30201,和歌山市,51352173,34.233333333333334,34.225,135.1625,135.17499999999998,
30201,和歌山市,51352174,34.233333333333334,34.225,135.175,135.1875,
30201,和歌山市,51352175,34.233333333333334,34.225,135.1875,135.2,
30201,和歌山市,51352176,34.233333333333334,34.225,135.2,135.21249999999998,
30201,和歌山市,51352177,34.233333333333334,34.225,135.2125,135.225,
30201,和歌山市,51352178,34.233333333333334,34.225,135.225,135.23749999999998,
30201,和歌山市,51352179,34.233333333333334,34.225,135.2375,135.25,
30201,和歌山市,51352180,34.24166666666667,34.233333333333334,135.125,135.1375,
30201,和歌山市,51352181,34.24166666666667,34.233333333333334,135.1375,135.14999999999998,
30201,和歌山市,51352182,34.24166666666667,34.233333333333334,135.15,135.1625,
30201,和歌山市,51352183,34.24166666666667,34.233333333333334,135.1625,135.17499999999998,
30201,和歌山市,51352184,34.24166666666667,34.233333333333334,135.175,135.1875,
30201,和歌山市,51352185,34.24166666666667,34.233333333333334,135.1875,135.2,
30201,和歌山市,51352186,34.24166666666667,34.233333333333334,135.2,135.21249999999998,
30201,和歌山市,51352187,34.24166666666667,34.233333333333334,135.2125,135.225,
30201,和歌山市,51352188,34.24166666666667,34.233333333333334,135.225,135.23749999999998,
30201,和歌山市,51352189,34.24166666666667,34.233333333333334,135.2375,135.25,
30201,和歌山市,51352190,34.25,34.24166666666667,135.125,135.1375,
30201,和歌山市,51352191,34.25,34.24166666666667,135.1375,135.14999999999998,
30201,和歌山市,51352192,34.25,34.24166666666667,135.15,135.1625,
30201,和歌山市,51352193,34.25,34.24166666666667,135.1625,135.17499999999998,
30201,和歌山市,51352194,34.25,34.24166666666667,135.175,135.1875,
30201,和歌山市,51352195,34.25,34.24166666666667,135.1875,135.2,
30201,和歌山市,51352196,34.25,34.24166666666667,135.2,135.21249999999998,
30201,和歌山市,51352197,34.25,34.24166666666667,135.2125,135.225,
30201,和歌山市,51352198,34.25,34.24166666666667,135.225,135.23749999999998,
30201,和歌山市,51352199,34.25,34.24166666666667,135.2375,135.25,
30201,和歌山市,51352210,34.18333333333333,34.175,135.25,135.2625,
30201,和歌山市,51352211,34.18333333333333,34.175,135.2625,135.27499999999998,
30201,和歌山市,51352212,34.18333333333333,34.175,135.275,135.2875,
30201,和歌山市,51352220,34.19166666666666,34.18333333333333,135.25,135.2625,
30201,和歌山市,51352221,34.19166666666666,34.18333333333333,135.2625,135.27499999999998,
30201,和歌山市,51352222,34.19166666666666,34.18333333333333,135.275,135.2875,
30201,和歌山市,51352230,34.2,34.19166666666667,135.25,135.2625,
30201,和歌山市,51352231,34.2,34.19166666666667,135.2625,135.27499999999998,
30201,和歌山市,51352232,34.2,34.19166666666667,135.275,135.2875,
30201,和歌山市,51352240,34.208333333333336,34.2,135.25,135.2625,
30201,和歌山市,51352241,34.208333333333336,34.2,135.2625,135.27499999999998,
30201,和歌山市,51352242,34.208333333333336,34.2,135.275,135.2875,
30201,和歌山市,51352250,34.21666666666667,34.208333333333336,135.25,135.2625,
30201,和歌山市,51352251,34.21666666666667,34.208333333333336,135.2625,135.27499999999998,
30201,和歌山市,51352252,34.21666666666667,34.208333333333336,135.275,135.2875,
30201,和歌山市,51352260,34.225,34.21666666666667,135.25,135.2625,
30201,和歌山市,51352261,34.225,34.21666666666667,135.2625,135.27499999999998,
30201,和歌山市,51352262,34.225,34.21666666666667,135.275,135.2875,
30201,和歌山市,51352270,34.233333333333334,34.225,135.25,135.2625,
30201,和歌山市,51352271,34.233333333333334,34.225,135.2625,135.27499999999998,
30201,和歌山市,51352272,34.233333333333334,34.225,135.275,135.2875,
30201,和歌山市,51352273,34.233333333333334,34.225,135.2875,135.29999999999998,
30201,和歌山市,51352280,34.24166666666667,34.233333333333334,135.25,135.2625,
30201,和歌山市,51352281,34.24166666666667,34.233333333333334,135.2625,135.27499999999998,
30201,和歌山市,51352282,34.24166666666667,34.233333333333334,135.275,135.2875,
30201,和歌山市,51352283,34.24166666666667,34.233333333333334,135.2875,135.29999999999998,
