municipal_code,city_name,mesh_code,north_latitude,south_latitude,west_longitude,east_longitude,remarks
17201,金沢市,54364529,36.358333333333334,36.35,136.7375,136.75,
17201,金沢市,54364538,36.36666666666667,36.358333333333334,136.725,136.73749999999998,
17201,金沢市,54364539,36.36666666666667,36.358333333333334,136.7375,136.75,
17201,金沢市,54364547,36.375,36.36666666666667,136.7125,136.725,
17201,金沢市,54364548,36.375,36.36666666666667,136.725,136.73749999999998,
17201,金沢市,54364549,36.375,36.36666666666667,136.7375,136.75,
17201,金沢市,54364556,36.38333333333333,36.375,136.7,136.71249999999998,
17201,金沢市,54364557,36.38333333333333,36.375,136.7125,136.725,
17201,金沢市,54364558,36.38333333333333,36.375,136.725,136.73749999999998,
17201,金沢市,54364559,36.38333333333333,36.375,136.7375,136.75,
17201,金沢市,54364564,36.391666666666666,36.38333333333333,136.675,136.6875,
17201,金沢市,54364565,36.391666666666666,36.38333333333333,136.6875,136.7,
17201,金沢市,54364566,36.391666666666666,36.38333333333333,136.7,136.71249999999998,
17201,金沢市,54364567,36.391666666666666,36.38333333333333,136.7125,136.725,
17201,金沢市,54364568,36.391666666666666,36.38333333333333,136.725,136.73749999999998,
17201,金沢市,54364569,36.391666666666666,36.38333333333333,136.7375,136.75,
17201,金沢市,54364574,36.4,36.391666666666666,136.675,136.6875,
17201,金沢市,54364575,36.4,36.391666666666666,136.6875,136.7,
17201,金沢市,54364576,36.4,36.391666666666666,136.7,136.71249999999998,
17201,金沢市,54364577,36.4,36.391666666666666,136.7125,136.725,
17201,金沢市,54364578,36.4,36.391666666666666,136.725,136.73749999999998,
17201,金沢市,54364579,36.4,36.391666666666666,136.7375,136.75,
17201,金沢市,54364582,36.40833333333333,36.4,136.65,136.6625,
17201,金沢市,54364583,36.40833333333333,36.4,136.6625,136.67499999999998,
17201,金沢市,54364584,36.40833333333333,36.4,136.675,136.6875,
17201,金沢市,54364585,36.40833333333333,36.4,136.6875,136.7,
17201,金沢市,54364586,36.40833333333333,36.4,136.7,136.71249999999998,
17201,金沢市,54364587,36.40833333333333,36.4,136.7125,136.725,
17201,金沢市,54364588,36.40833333333333,36.4,136.725,136.73749999999998,
17201,金沢市,54364589,36.40833333333333,36.4,136.7375,136.75,
17201,金沢市,54364593,36.416666666666664,36.40833333333333,136.6625,136.67499999999998,
17201,金沢市,54364594,36.416666666666664,36.40833333333333,136.675,136.6875,
17201,金沢市,54364595,36.416666666666664,36.40833333333333,136.6875,136.7,
17201,金沢市,54364596,36.416666666666664,36.40833333333333,136.7,136.71249999999998,
17201,金沢市,54364597,36.416666666666664,36.40833333333333,136.7125,136.725,
17201,金沢市,54364598,36.416666666666664,36.40833333333333,136.725,136.73749999999998,
17201,金沢市,54364599,36.416666666666664,36.40833333333333,136.7375,136.75,
17201,金沢市,54364601,36.34166666666667,36.333333333333336,136.7625,136.77499999999998,
17201,金沢市,54364602,36.34166666666667,36.333333333333336,136.775,136.7875,
17201,金沢市,54364610,36.35,36.34166666666667,136.75,136.7625,
17201,金沢市,54364611,36.35,36.34166666666667,136.7625,136.77499999999998,
17201,金沢市,54364612,36.35,36.34166666666667,136.775,136.7875,
17201,金沢市,54364613,36.35,36.34166666666667,136.7875,136.79999999999998,
17201,金沢市,54364620,36.358333333333334,36.35,136.75,136.7625,
17201,金沢市,54364621,36.358333333333334,36.35,136.7625,136.77499999999998,
17201,金沢市,54364622,36.358333333333334,36.35,136.775,136.7875,
17201,金沢市,54364623,36.358333333333334,36.35,136.7875,136.79999999999998,
17201,金沢市,54364624,36.358333333333334,36.35,136.8,136.8125,
17201,金沢市,54364630,36.36666666666667,36.358333333333334,136.75,136.7625,
17201,金沢市,54364631,36.36666666666667,36.358333333333334,136.7625,136.77499999999998,
17201,金沢市,54364632,36.36666666666667,36.358333333333334,136.775,136.7875,
17201,金沢市,54364633,36.36666666666667,36.358333333333334,136.7875,136.79999999999998,
17201,金沢市,54364634,36.36666666666667,36.358333333333334,136.8,136.8125,
17201,金沢市,54364640,36.375,36.36666666666667,136.75,136.7625,
17201,金沢市,54364641,36.375,36.36666666666667,136.7625,136.77499999999998,
17201,金沢市,54364642,36.375,36.36666666666667,136.775,136.7875,
17201,金沢市,54364643,36.375,36.36666666666667,136.7875,136.79999999999998,
17201,金沢市,54364644,36.375,36.36666666666667,136.8,136.8125,
17201,金沢市,54364650,36.38333333333333,36.375,136.75,136.7625,
17201,金沢市,54364651,36.38333333333333,36.375,136.7625,136.77499999999998,
17201,金沢市,54364652,36.38333333333333,36.375,136.775,136.7875,
17201,金沢市,54364653,36.38333333333333,36.375,136.7875,136.79999999999998,
17201,金沢市,54364654,36.38333333333333,36.375,136.8,136.8125,
17201,金沢市,54364660,36.391666666666666,36.38333333333333,136.75,136.7625,
17201,金沢市,54364661,36.391666666666666,36.38333333333333,136.7625,136.77499999999998,
17201,金沢市,54364662,36.391666666666666,36.38333333333333,136.775,136.7875,
17201,金沢市,54364663,36.391666666666666,36.38333333333333,136.7875,136.79999999999998,
17201,金沢市,54364670,36.4,36.391666666666666,136.75,136.7625,
17201,金沢市,54364671,36.4,36.391666666666666,136.7625,136.77499999999998,
17201,金沢市,54364672,36.4,36.391666666666666,136.775,136.7875,
17201,金沢市,54364673,36.4,36.391666666666666,136.7875,136.79999999999998,
17201,金沢市,54364680,36.40833333333333,36.4,136.75,136.7625,
17201,金沢市,54364681,36.40833333333333,36.4,136.7625,136.77499999999998,
17201,金沢市,54364682,36.40833333333333,36.4,136.775,136.7875,
17201,金沢市,54364683,36.40833333333333,36.4,136.7875,136.79999999999998,
17201,金沢市,54364690,36.416666666666664,36.40833333333333,136.75,136.7625,
17201,金沢市,54364691,36.416666666666664,36.40833333333333,136.7625,136.77499999999998,
17201,金沢市,54364692,36.416666666666664,36.40833333333333,136.775,136.7875,
17201,金沢市,54365499,36.5,36.49166666666667,136.6125,136.625,
17201,金沢市,54365502,36.425,36.416666666666664,136.65,136.6625,
17201,金沢市,54365503,36.425,36.416666666666664,136.6625,136.67499999999998,
17201,金沢市,54365504,36.425,36.416666666666664,136.675,136.6875,
17201,金沢市,54365505,36.425,36.416666666666664,136.6875,136.7,
17201,金沢市,54365506,36.425,36.416666666666664,136.7,136.71249999999998,
17201,金沢市,54365507,36.425,36.416666666666664,136.7125,136.725,
17201,金沢市,54365508,36.425,36.416666666666664,136.725,136.73749999999998,
17201,金沢市,54365509,36.425,36.416666666666664,136.7375,136.75,
17201,金沢市,54365512,36.43333333333333,36.425,136.65,136.6625,
17201,金沢市,54365513,36.43333333333333,36.425,136.6625,136.67499999999998,
17201,金沢市,54365514,36.43333333333333,36.425,136.675,136.6875,
17201,金沢市,54365515,36.43333333333333,36.425,136.6875,136.7,
17201,金沢市,54365516,36.43333333333333,36.425,136.7,136.71249999999998,
17201,金沢市,54365517,36.43333333333333,36.425,136.7125,136.725,
17201,金沢市,54365518,36.43333333333333,36.425,136.725,136.73749999999998,
17201,金沢市,54365519,36.43333333333333,36.425,136.7375,136.75,
17201,金沢市,54365521,36.44166666666666,36.43333333333333,136.6375,136.64999999999998,
17201,金沢市,54365522,36.44166666666666,36.43333333333333,136.65,136.6625,
17201,金沢市,54365523,36.44166666666666,36.43333333333333,136.6625,136.67499999999998,
17201,金沢市,54365524,36.44166666666666,36.43333333333333,136.675,136.6875,
17201,金沢市,54365525,36.44166666666666,36.43333333333333,136.6875,136.7,
17201,金沢市,54365526,36.44166666666666,36.43333333333333,136.7,136.71249999999998,
17201,金沢市,54365527,36.44166666666666,36.43333333333333,136.7125,136.725,
17201,金沢市,54365528,36.44166666666666,36.43333333333333,136.725,136.73749999999998,
17201,金沢市,54365529,36.44166666666666,36.43333333333333,136.7375,136.75,
17201,金沢市,54365531,36.45,36.44166666666667,136.6375,136.64999999999998,
17201,金沢市,54365532,36.45,36.44166666666667,136.65,136.6625,
17201,金沢市,54365533,36.45,36.44166666666667,136.6625,136.67499999999998,
17201,金沢市,54365534,36.45,36.44166666666667,136.675,136.6875,
17201,金沢市,54365535,36.45,36.44166666666667,136.6875,136.7,
17201,金沢市,54365536,36.45,36.44166666666667,136.7,136.71249999999998,
17201,金沢市,54365537,36.45,36.44166666666667,136.7125,136.725,
17201,金沢市,54365538,36.45,36.44166666666667,136.725,136.73749999999998,
17201,金沢市,54365539,36.45,36.44166666666667,136.7375,136.75,
17201,金沢市,54365541,36.458333333333336,36.45,136.6375,136.64999999999998,
17201,金沢市,54365542,36.458333333333336,36.45,136.65,136.6625,
17201,金沢市,54365543,36.458333333333336,36.45,136.6625,136.67499999999998,
17201,金沢市,54365544,36.458333333333336,36.45,136.675,136.6875,
17201,金沢市,54365545,36.458333333333336,36.45,136.6875,136.7,
17201,金沢市,54365546,36.458333333333336,36.45,136.7,136.71249999999998,
17201,金沢市,54365547,36.458333333333336,36.45,136.7125,136.725,
17201,金沢市,54365548,36.458333333333336,36.45,136.725,136.73749999999998,
17201,金沢市,54365549,36.458333333333336,36.45,136.7375,136.75,
17201,金沢市,54365551,36.46666666666667,36.458333333333336,136.6375,136.64999999999998,
17201,金沢市,54365552,36.46666666666667,36.458333333333336,136.65,136.6625,
17201,金沢市,54365553,36.46666666666667,36.458333333333336,136.6625,136.67499999999998,
17201,金沢市,54365554,36.46666666666667,36.458333333333336,136.675,136.6875,
17201,金沢市,54365555,36.46666666666667,36.458333333333336,136.6875,136.7,
17201,金沢市,54365556,36.46666666666667,36.458333333333336,136.7,136.71249999999998,
17201,金沢市,54365557,36.46666666666667,36.458333333333336,136.7125,136.725,
17201,金沢市,54365558,36.46666666666667,36.458333333333336,136.725,136.73749999999998,
17201,金沢市,54365559,36.46666666666667,36.458333333333336,136.7375,136.75,
